"playlist_id","playlist_name","playlist_img","playlist_owner_name","playlist_owner_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","analysis_url","time_signature","trackId","trackDuration_ms","trackHref","trackName","trackPopularity","trackUri","trackAlbumHref","trackAlbumId","trackAlbumName","trackAlbumUri","trackAlbumExternal_urlsSpotify","trackExternal_idsIsrc","trackExternal_urlsSpotify","key_name","mode_name","key_mode","trackArtistsHref","trackArtistsId","trackArtistsName","trackAlbumImage"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.654,0.623,6,-5.273,0,0.082,0.253,0,0.144,0.401,123.996,"https://api.spotify.com/v1/audio-analysis/3lSDIJ2abCrOdDJ6pshUap",4,"3lSDIJ2abCrOdDJ6pshUap",234213,"https://api.spotify.com/v1/tracks/3lSDIJ2abCrOdDJ6pshUap","Close",66,"spotify:track:3lSDIJ2abCrOdDJ6pshUap","https://api.spotify.com/v1/albums/4Yww2EYetseL1eL2YuvLna","4Yww2EYetseL1eL2YuvLna","Last Year Was Complicated","spotify:album:4Yww2EYetseL1eL2YuvLna","https://open.spotify.com/album/4Yww2EYetseL1eL2YuvLna","USUM71602394","https://open.spotify.com/track/3lSDIJ2abCrOdDJ6pshUap","F#","minor","F# minor","https://api.spotify.com/v1/artists/4Rxn7Im3LGfyRkY2FlHhWi, https://api.spotify.com/v1/artists/4NHQUGzhtTLFvgF5SZesLK","4Rxn7Im3LGfyRkY2FlHhWi, 4NHQUGzhtTLFvgF5SZesLK","Nick Jonas, Tove Lo","https://i.scdn.co/image/ab67616d0000b27357926775a727f73240d87cc2, https://i.scdn.co/image/ab67616d00001e0257926775a727f73240d87cc2, https://i.scdn.co/image/ab67616d0000485157926775a727f73240d87cc2"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.733,0.477,2,-6.737,0,0.0647,0.304,2.76e-06,0.0579,0.547,62.507,"https://api.spotify.com/v1/audio-analysis/3mRLHiSHYtC8Hk7bzZdUs1",4,"3mRLHiSHYtC8Hk7bzZdUs1",216133,"https://api.spotify.com/v1/tracks/3mRLHiSHYtC8Hk7bzZdUs1","River",74,"spotify:track:3mRLHiSHYtC8Hk7bzZdUs1","https://api.spotify.com/v1/albums/1TTxcgs3zEngN0EB56yXzY","1TTxcgs3zEngN0EB56yXzY","Church Of Scars","spotify:album:1TTxcgs3zEngN0EB56yXzY","https://open.spotify.com/album/1TTxcgs3zEngN0EB56yXzY","TCACL1648391","https://open.spotify.com/track/3mRLHiSHYtC8Hk7bzZdUs1","D","minor","D minor","https://api.spotify.com/v1/artists/0yb46jwm7gqbZXVXZQ8Z1e","0yb46jwm7gqbZXVXZQ8Z1e","Bishop Briggs","https://i.scdn.co/image/ab67616d0000b2738cae5034066af45cdfbc4266, https://i.scdn.co/image/ab67616d00001e028cae5034066af45cdfbc4266, https://i.scdn.co/image/ab67616d000048518cae5034066af45cdfbc4266"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.432,0.558,11,-6.843,1,0.286,0.0234,0.000358,0.0924,0.46,58.748,"https://api.spotify.com/v1/audio-analysis/3nH3Gtm9GQVfiaYDr4AXji",4,"3nH3Gtm9GQVfiaYDr4AXji",212093,"https://api.spotify.com/v1/tracks/3nH3Gtm9GQVfiaYDr4AXji","Everybody Gets High",57,"spotify:track:3nH3Gtm9GQVfiaYDr4AXji","https://api.spotify.com/v1/albums/08iSi4GIyoDt2zSvNyru7M","08iSi4GIyoDt2zSvNyru7M","Loner","spotify:album:08iSi4GIyoDt2zSvNyru7M","https://open.spotify.com/album/08iSi4GIyoDt2zSvNyru7M","USRC11700802","https://open.spotify.com/track/3nH3Gtm9GQVfiaYDr4AXji","B","major","B major","https://api.spotify.com/v1/artists/2HOMW1liAxI3URnEq95SMS","2HOMW1liAxI3URnEq95SMS","MISSIO","https://i.scdn.co/image/ab67616d0000b273eb3a6d9c69ee04f74b4250d4, https://i.scdn.co/image/ab67616d00001e02eb3a6d9c69ee04f74b4250d4, https://i.scdn.co/image/ab67616d00004851eb3a6d9c69ee04f74b4250d4"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.664,0.602,4,-5.369,0,0.0412,0.0529,0,0.356,0.289,134.049,"https://api.spotify.com/v1/audio-analysis/3nef5W8jTkXrOKgCu4kmq7",3,"3nef5W8jTkXrOKgCu4kmq7",235946,"https://api.spotify.com/v1/tracks/3nef5W8jTkXrOKgCu4kmq7","Dangerous Woman",79,"spotify:track:3nef5W8jTkXrOKgCu4kmq7","https://api.spotify.com/v1/albums/1QRP5lutJodPixU2EWfnD7","1QRP5lutJodPixU2EWfnD7","Dangerous Woman","spotify:album:1QRP5lutJodPixU2EWfnD7","https://open.spotify.com/album/1QRP5lutJodPixU2EWfnD7","USUM71601826","https://open.spotify.com/track/3nef5W8jTkXrOKgCu4kmq7","E","minor","E minor","https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR","66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande","https://i.scdn.co/image/ab67616d0000b27333342c57a9b2c4e04c97b3f5, https://i.scdn.co/image/ab67616d00001e0233342c57a9b2c4e04c97b3f5, https://i.scdn.co/image/ab67616d0000485133342c57a9b2c4e04c97b3f5"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.67,0.62,0,-5.436,0,0.0409,0.495,0.0303,0.16,0.167,139.986,"https://api.spotify.com/v1/audio-analysis/3qFz4Yl3L2USyP7EfbVFQy",4,"3qFz4Yl3L2USyP7EfbVFQy",155428,"https://api.spotify.com/v1/tracks/3qFz4Yl3L2USyP7EfbVFQy","Two Face (Dark Version)",51,"spotify:track:3qFz4Yl3L2USyP7EfbVFQy","https://api.spotify.com/v1/albums/21HSZwwUJvYRIGt595DQza","21HSZwwUJvYRIGt595DQza","Two Face (Dark Version)","spotify:album:21HSZwwUJvYRIGt595DQza","https://open.spotify.com/album/21HSZwwUJvYRIGt595DQza","DEWO71700330","https://open.spotify.com/track/3qFz4Yl3L2USyP7EfbVFQy","C","minor","C minor","https://api.spotify.com/v1/artists/3AYZMgvmzNKc3cGmJUSITh","3AYZMgvmzNKc3cGmJUSITh","Jake Daniels","https://i.scdn.co/image/ab67616d0000b27375a57d42645b94235e4f7a19, https://i.scdn.co/image/ab67616d00001e0275a57d42645b94235e4f7a19, https://i.scdn.co/image/ab67616d0000485175a57d42645b94235e4f7a19"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.564,0.398,6,-8.167,0,0.033,0.222,3.44e-06,0.508,0.284,107.126,"https://api.spotify.com/v1/audio-analysis/3wQTTzuD1SkXaKqpZmC0tQ",4,"3wQTTzuD1SkXaKqpZmC0tQ",224340,"https://api.spotify.com/v1/tracks/3wQTTzuD1SkXaKqpZmC0tQ","So Gone (feat. Naomi Wild)",23,"spotify:track:3wQTTzuD1SkXaKqpZmC0tQ","https://api.spotify.com/v1/albums/2C9mU98Ty3lPbQPne7wcse","2C9mU98Ty3lPbQPne7wcse","So Gone (feat. Naomi Wild)","spotify:album:2C9mU98Ty3lPbQPne7wcse","https://open.spotify.com/album/2C9mU98Ty3lPbQPne7wcse","USAR12200363","https://open.spotify.com/track/3wQTTzuD1SkXaKqpZmC0tQ","F#","minor","F# minor","https://api.spotify.com/v1/artists/2FBvlvG5TL6SPA2tCLiusa, https://api.spotify.com/v1/artists/5EBlHXi71tDXnFtroEh7Rg","2FBvlvG5TL6SPA2tCLiusa, 5EBlHXi71tDXnFtroEh7Rg","Tempest, Naomi Wild","https://i.scdn.co/image/ab67616d0000b27327f248f5b6fc22267fdb703c, https://i.scdn.co/image/ab67616d00001e0227f248f5b6fc22267fdb703c, https://i.scdn.co/image/ab67616d0000485127f248f5b6fc22267fdb703c"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.646,0.759,10,-4.34,1,0.0314,0.189,0.0977,0.103,0.423,91.999,"https://api.spotify.com/v1/audio-analysis/3y1EzRl5UEQxxd1f6Bv2aN",4,"3y1EzRl5UEQxxd1f6Bv2aN",249066,"https://api.spotify.com/v1/tracks/3y1EzRl5UEQxxd1f6Bv2aN","When I'm Small",63,"spotify:track:3y1EzRl5UEQxxd1f6Bv2aN","https://api.spotify.com/v1/albums/26ANkY7nHVPBsnJ7Do5A0c","26ANkY7nHVPBsnJ7Do5A0c","Eyelid Movies","spotify:album:26ANkY7nHVPBsnJ7Do5A0c","https://open.spotify.com/album/26ANkY7nHVPBsnJ7Do5A0c","USBS51300075","https://open.spotify.com/track/3y1EzRl5UEQxxd1f6Bv2aN","A#","major","A# major","https://api.spotify.com/v1/artists/1l9d7B8W0IHy3LqWsxP2SH","1l9d7B8W0IHy3LqWsxP2SH","Phantogram","https://i.scdn.co/image/ab67616d0000b273b2ccbeae06d3a57128367d86, https://i.scdn.co/image/ab67616d00001e02b2ccbeae06d3a57128367d86, https://i.scdn.co/image/ab67616d00004851b2ccbeae06d3a57128367d86"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.761,0.443,4,-6.625,1,0.0448,0.525,1.83e-05,0.0751,0.626,138.995,"https://api.spotify.com/v1/audio-analysis/40qyPyljksBEqlNw5sW37T",4,"40qyPyljksBEqlNw5sW37T",168200,"https://api.spotify.com/v1/tracks/40qyPyljksBEqlNw5sW37T","Habitual",57,"spotify:track:40qyPyljksBEqlNw5sW37T","https://api.spotify.com/v1/albums/63iWSELt9V1kV6RSMxN7Ii","63iWSELt9V1kV6RSMxN7Ii","Changes","spotify:album:63iWSELt9V1kV6RSMxN7Ii","https://open.spotify.com/album/63iWSELt9V1kV6RSMxN7Ii","USUM72001300","https://open.spotify.com/track/40qyPyljksBEqlNw5sW37T","E","major","E major","https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","https://i.scdn.co/image/ab67616d0000b2737fe4a82a08c4f0decbeddbc6, https://i.scdn.co/image/ab67616d00001e027fe4a82a08c4f0decbeddbc6, https://i.scdn.co/image/ab67616d000048517fe4a82a08c4f0decbeddbc6"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,"https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO",4,"41Fflg7qHiVOD6dEPvsCzO",224573,"https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO","Worth It (feat. Kid Ink)",72,"spotify:track:41Fflg7qHiVOD6dEPvsCzO","https://api.spotify.com/v1/albums/0zAsh6hObeNmFgFPrUiFcP","0zAsh6hObeNmFgFPrUiFcP","Reflection (Deluxe)","spotify:album:0zAsh6hObeNmFgFPrUiFcP","https://open.spotify.com/album/0zAsh6hObeNmFgFPrUiFcP","USSM11406644","https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO","G#","major","G# major","https://api.spotify.com/v1/artists/1l8Fu6IkuTP0U5QetQJ5Xt, https://api.spotify.com/v1/artists/6KZDXtSj0SzGOV705nNeh3","1l8Fu6IkuTP0U5QetQJ5Xt, 6KZDXtSj0SzGOV705nNeh3","Fifth Harmony, Kid Ink","https://i.scdn.co/image/ab67616d0000b2735bdd9e580fdda5e676a25e6a, https://i.scdn.co/image/ab67616d00001e025bdd9e580fdda5e676a25e6a, https://i.scdn.co/image/ab67616d000048515bdd9e580fdda5e676a25e6a"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.623,0.622,2,-12.255,1,0.0412,0.00168,0.181,0.343,0.319,125.166,"https://api.spotify.com/v1/audio-analysis/48mJX8glOrQkrSdVBjc0Wb",4,"48mJX8glOrQkrSdVBjc0Wb",194506,"https://api.spotify.com/v1/tracks/48mJX8glOrQkrSdVBjc0Wb","Down By The Water",59,"spotify:track:48mJX8glOrQkrSdVBjc0Wb","https://api.spotify.com/v1/albums/2yMg8ronKfVDHngnlLNnl8","2yMg8ronKfVDHngnlLNnl8","To Bring You My Love","spotify:album:2yMg8ronKfVDHngnlLNnl8","https://open.spotify.com/album/2yMg8ronKfVDHngnlLNnl8","GBAAN9500039","https://open.spotify.com/track/48mJX8glOrQkrSdVBjc0Wb","D","major","D major","https://api.spotify.com/v1/artists/12VaqyEhgwDRuFfEqbnrpz","12VaqyEhgwDRuFfEqbnrpz","PJ Harvey","https://i.scdn.co/image/ab67616d0000b2736ea4af8437d78b607f30c8f0, https://i.scdn.co/image/ab67616d00001e026ea4af8437d78b607f30c8f0, https://i.scdn.co/image/ab67616d000048516ea4af8437d78b607f30c8f0"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,"https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL",4,"4NeOWqHmlrGRuBvsLJC9rL",276160,"https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL","My Love (feat. T.I.)",77,"spotify:track:4NeOWqHmlrGRuBvsLJC9rL","https://api.spotify.com/v1/albums/0tcExuDWMQdBbwSpqN8Ku2","0tcExuDWMQdBbwSpqN8Ku2","FutureSex/LoveSounds Deluxe Edition","spotify:album:0tcExuDWMQdBbwSpqN8Ku2","https://open.spotify.com/album/0tcExuDWMQdBbwSpqN8Ku2","USJI10600477","https://open.spotify.com/track/4NeOWqHmlrGRuBvsLJC9rL","B","minor","B minor","https://api.spotify.com/v1/artists/31TPClRtHm23RisEBtV3X7, https://api.spotify.com/v1/artists/4OBJLual30L7gRl5UkeRcT","31TPClRtHm23RisEBtV3X7, 4OBJLual30L7gRl5UkeRcT","Justin Timberlake, T.I.","https://i.scdn.co/image/ab67616d0000b273c68f26a3d34fbd0faed2b473, https://i.scdn.co/image/ab67616d00001e02c68f26a3d34fbd0faed2b473, https://i.scdn.co/image/ab67616d00004851c68f26a3d34fbd0faed2b473"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.597,0.696,5,-6.196,0,0.0278,0.00101,0.0735,0.255,0.397,107.96,"https://api.spotify.com/v1/audio-analysis/4PvD06Pmbm2rHG2JjSlElF",4,"4PvD06Pmbm2rHG2JjSlElF",249739,"https://api.spotify.com/v1/tracks/4PvD06Pmbm2rHG2JjSlElF","Beggin For Thread",55,"spotify:track:4PvD06Pmbm2rHG2JjSlElF","https://api.spotify.com/v1/albums/1eeYYgK208xvkCEGkYqWah","1eeYYgK208xvkCEGkYqWah","Goddess - Deluxe","spotify:album:1eeYYgK208xvkCEGkYqWah","https://open.spotify.com/album/1eeYYgK208xvkCEGkYqWah","USUM71405259","https://open.spotify.com/track/4PvD06Pmbm2rHG2JjSlElF","F","minor","F minor","https://api.spotify.com/v1/artists/2xe8IXgCTpwHE3eA9hTs4n","2xe8IXgCTpwHE3eA9hTs4n","BANKS","https://i.scdn.co/image/ab67616d0000b2739c8dd74225a1fb838fa7dca6, https://i.scdn.co/image/ab67616d00001e029c8dd74225a1fb838fa7dca6, https://i.scdn.co/image/ab67616d000048519c8dd74225a1fb838fa7dca6"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.577,0.789,2,-4.661,1,0.0427,0.00532,0.0105,0.214,0.149,97.52,"https://api.spotify.com/v1/audio-analysis/4TQcARE7Fd58akNhr3N7AE",3,"4TQcARE7Fd58akNhr3N7AE",222706,"https://api.spotify.com/v1/tracks/4TQcARE7Fd58akNhr3N7AE","Twisted",63,"spotify:track:4TQcARE7Fd58akNhr3N7AE","https://api.spotify.com/v1/albums/08iSi4GIyoDt2zSvNyru7M","08iSi4GIyoDt2zSvNyru7M","Loner","spotify:album:08iSi4GIyoDt2zSvNyru7M","https://open.spotify.com/album/08iSi4GIyoDt2zSvNyru7M","USRC11700801","https://open.spotify.com/track/4TQcARE7Fd58akNhr3N7AE","D","major","D major","https://api.spotify.com/v1/artists/2HOMW1liAxI3URnEq95SMS","2HOMW1liAxI3URnEq95SMS","MISSIO","https://i.scdn.co/image/ab67616d0000b273eb3a6d9c69ee04f74b4250d4, https://i.scdn.co/image/ab67616d00001e02eb3a6d9c69ee04f74b4250d4, https://i.scdn.co/image/ab67616d00004851eb3a6d9c69ee04f74b4250d4"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.83,0.583,0,-2.052,1,0.0412,0.0563,5e-04,0.109,0.146,134,"https://api.spotify.com/v1/audio-analysis/4W8sUeokQKfHt1uTXp0Jq0",4,"4W8sUeokQKfHt1uTXp0Jq0",200672,"https://api.spotify.com/v1/tracks/4W8sUeokQKfHt1uTXp0Jq0","Broken",66,"spotify:track:4W8sUeokQKfHt1uTXp0Jq0","https://api.spotify.com/v1/albums/2gMpqoJglKD1UJZot6YRZt","2gMpqoJglKD1UJZot6YRZt","Broken","spotify:album:2gMpqoJglKD1UJZot6YRZt","https://open.spotify.com/album/2gMpqoJglKD1UJZot6YRZt","QM42K1605263","https://open.spotify.com/track/4W8sUeokQKfHt1uTXp0Jq0","C","major","C major","https://api.spotify.com/v1/artists/5uLkZ7FWMTBUg1corQqdkR","5uLkZ7FWMTBUg1corQqdkR","Lund","https://i.scdn.co/image/ab67616d0000b273e36f8ef1fb2f6553d96fbc64, https://i.scdn.co/image/ab67616d00001e02e36f8ef1fb2f6553d96fbc64, https://i.scdn.co/image/ab67616d00004851e36f8ef1fb2f6553d96fbc64"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.755,0.531,3,-9.595,0,0.0988,0.365,3.4e-06,0.14,0.483,87.996,"https://api.spotify.com/v1/audio-analysis/4ctBwIkFQrmRqJEhHoXQD8",4,"4ctBwIkFQrmRqJEhHoXQD8",141644,"https://api.spotify.com/v1/tracks/4ctBwIkFQrmRqJEhHoXQD8","One Minute (with Hope Tala)",29,"spotify:track:4ctBwIkFQrmRqJEhHoXQD8","https://api.spotify.com/v1/albums/4q1L2odPBadYj6r50vz6gq","4q1L2odPBadYj6r50vz6gq","One Minute","spotify:album:4q1L2odPBadYj6r50vz6gq","https://open.spotify.com/album/4q1L2odPBadYj6r50vz6gq","USUM72111196","https://open.spotify.com/track/4ctBwIkFQrmRqJEhHoXQD8","D#","minor","D# minor","https://api.spotify.com/v1/artists/3xjvEQFNYxMqlh7IAo3MMI, https://api.spotify.com/v1/artists/74CcYmmNeHKe5PrZaISk8e","3xjvEQFNYxMqlh7IAo3MMI, 74CcYmmNeHKe5PrZaISk8e","Hauskey, Hope Tala","https://i.scdn.co/image/ab67616d0000b2737f0f74c9593b5ca6dc08178f, https://i.scdn.co/image/ab67616d00001e027f0f74c9593b5ca6dc08178f, https://i.scdn.co/image/ab67616d000048517f0f74c9593b5ca6dc08178f"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.77,0.655,2,-5.369,1,0.0316,0.118,0.0234,0.125,0.639,129.964,"https://api.spotify.com/v1/audio-analysis/4q604hQba5940BbOoaenmz",4,"4q604hQba5940BbOoaenmz",188706,"https://api.spotify.com/v1/tracks/4q604hQba5940BbOoaenmz","Blood In The Cut",58,"spotify:track:4q604hQba5940BbOoaenmz","https://api.spotify.com/v1/albums/5ddpf5pxYjw9ob4DjPLuiz","5ddpf5pxYjw9ob4DjPLuiz","Every Where Is Some Where","spotify:album:5ddpf5pxYjw9ob4DjPLuiz","https://open.spotify.com/album/5ddpf5pxYjw9ob4DjPLuiz","USUM71607030","https://open.spotify.com/track/4q604hQba5940BbOoaenmz","D","major","D major","https://api.spotify.com/v1/artists/0pCNk4D3E2xtszsm6hMsWr","0pCNk4D3E2xtszsm6hMsWr","K.Flay","https://i.scdn.co/image/ab67616d0000b273c0920d3c7c26034b09f7be7a, https://i.scdn.co/image/ab67616d00001e02c0920d3c7c26034b09f7be7a, https://i.scdn.co/image/ab67616d00004851c0920d3c7c26034b09f7be7a"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.749,0.555,2,-9.627,1,0.0915,0.388,0.0372,0.109,0.479,108.112,"https://api.spotify.com/v1/audio-analysis/4uSQVpXa7XJuFBwbPaK4xV",4,"4uSQVpXa7XJuFBwbPaK4xV",157777,"https://api.spotify.com/v1/tracks/4uSQVpXa7XJuFBwbPaK4xV","Like U",61,"spotify:track:4uSQVpXa7XJuFBwbPaK4xV","https://api.spotify.com/v1/albums/7DKta3zmGcNcHasHwbTrGm","7DKta3zmGcNcHasHwbTrGm","Like U","spotify:album:7DKta3zmGcNcHasHwbTrGm","https://open.spotify.com/album/7DKta3zmGcNcHasHwbTrGm","QZHN72088506","https://open.spotify.com/track/4uSQVpXa7XJuFBwbPaK4xV","D","major","D major","https://api.spotify.com/v1/artists/3p2pMpzDerhMR4w2xZyHWg","3p2pMpzDerhMR4w2xZyHWg","Rosenfeld","https://i.scdn.co/image/ab67616d0000b2739b3d6e7798114737448ecf8f, https://i.scdn.co/image/ab67616d00001e029b3d6e7798114737448ecf8f, https://i.scdn.co/image/ab67616d000048519b3d6e7798114737448ecf8f"
"5921KGWHuse4XEMwsj2g41","Erotic","https://mosaic.scdn.co/640/ab67616d00001e025d1f1d50350e6ba023d1c5f5ab67616d00001e02b949f51efc4fe99370f3c4e4ab67616d00001e02e36f8ef1fb2f6553d96fbc64ab67616d00001e02ee14a6d816e596e176575962","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.658,0.698,11,-5.95,0,0.177,0.433,0,0.174,0.456,139.054,"https://api.spotify.com/v1/audio-analysis/4y3g40TWe7fCWCayJZuGvw",4,"4y3g40TWe7fCWCayJZuGvw",141949,"https://api.spotify.com/v1/tracks/4y3g40TWe7fCWCayJZuGvw","Good In Goodbye",69,"spotify:track:4y3g40TWe7fCWCayJZuGvw","https://api.spotify.com/v1/albums/1TKYO9znkrY14VayHze05r","1TKYO9znkrY14VayHze05r","Life Support","spotify:album:1TKYO9znkrY14VayHze05r","https://open.spotify.com/album/1TKYO9znkrY14VayHze05r","USSM11905845","https://open.spotify.com/track/4y3g40TWe7fCWCayJZuGvw","B","minor","B minor","https://api.spotify.com/v1/artists/2kRfqPViCqYdSGhYSM9R0Q","2kRfqPViCqYdSGhYSM9R0Q","Madison Beer","https://i.scdn.co/image/ab67616d0000b27321bf5e9a1442b01008d63cfd, https://i.scdn.co/image/ab67616d00001e0221bf5e9a1442b01008d63cfd, https://i.scdn.co/image/ab67616d0000485121bf5e9a1442b01008d63cfd"
